firm,year,industry,quality,opportunity,risk,size_latent,network,firm_age,esg,esg_dgp_z,big4,q,growth,cash,leverage,roa,cfo_assets,investment,true_deviation,investment_lag,esg_lag,esg_dgp_z_lag,big4_lag,esg_lead
1,2015,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,7,52.434245299284,-1.1775849193706827,0,1.363565270717572,-0.031223351197454716,0.1742594961401057,0.5195816338694643,0.02306439777215606,0.020418632662613775,0.08661704527431031,-0.02753633136199977,0.12,,,,49.171876087516715
1,2016,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,8,49.171876087516715,-1.418560127492316,0,1.1183371636019759,-0.06421065240249403,0.08081417579957711,0.49620285462673364,-0.011566483599195205,0.017948822699230566,0.07726856229960283,-0.013658571355710969,0.08661704527431031,52.434245299284,-1.1775849193706827,0.0,48.31196642750076
1,2017,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,9,48.31196642750076,-1.4820774352638346,0,0.6611148336974652,-0.16825660794004216,0.1428660888573423,0.7074789465735012,0.014834144145869673,0.052884911548831987,0.02684626884065487,-0.031348805889300585,0.07726856229960283,49.171876087516715,-1.418560127492316,0.0,52.60772552708759
1,2018,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,10,52.60772552708759,-1.164770786056412,0,0.7952764643848678,0.018900280230866942,0.2862813610457288,0.5500746020128502,-0.013211142059923917,0.014246212139236809,0.09828018078284805,0.018455893698541035,0.02684626884065487,48.31196642750076,-1.4820774352638346,0.0,52.44733244478059
1,2019,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,11,52.44733244478059,-1.1766182361398625,0,0.6848753816839579,-0.011158649054073287,0.1424405719307903,0.615358097239493,-0.01762101929242363,0.042461292829017776,0.11552534152163169,0.04190342497923492,0.09828018078284805,52.60772552708759,-1.164770786056412,0.0,51.03615567955955
1,2020,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,12,51.03615567955955,-1.2808549403942342,0,0.6944568581349689,0.11041554125450824,0.2120224633667645,0.48436221459248124,-0.026389703767850374,0.023353178138786648,0.08189941607262027,-0.0035132744295004697,0.11552534152163169,52.44733244478059,-1.1766182361398625,0.0,49.49819767154575
1,2021,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,13,49.49819767154575,-1.3944563530506182,0,1.1267965825400945,-0.031716775103405655,0.27584379263864456,0.6554615711663337,0.016558455708997166,0.038431786642052226,0.09465547833701173,-0.0128061998178464,0.08189941607262027,51.03615567955955,-1.2808549403942342,0.0,45.990963353299605
1,2022,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,14,45.990963353299605,-1.653518545251992,0,1.1427777848477032,-0.05357890369500966,0.2792682757426985,0.5183468223824635,-0.012880866818508882,0.03645042973478123,0.11056166186421357,4.228671486021779e-05,0.09465547833701173,49.49819767154575,-1.3944563530506182,0.0,50.036907040537855
1,2023,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,15,50.036907040537855,-1.3546645349321464,0,1.4246008135042605,-0.2098217751202664,0.13565275042417088,0.7017649519830401,0.004968422195059356,0.003870397346069112,0.10166217200938658,-0.002601839044120965,0.11056166186421357,45.990963353299605,-1.653518545251992,0.0,52.52770569232786
1,2024,0,-0.9636297086609353,-0.8326946143415311,0.8962447617324015,-0.2826122972121444,0,16,52.52770569232786,-1.1706814586637713,0,1.9806788822196166,0.0035537160490145825,0.20449913232563466,0.4665524922718519,0.016946264106382364,-0.0008774884181867969,0.12425105016140514,-0.041181539310528224,0.10166217200938658,50.036907040537855,-1.3546645349321464,0.0,
2,2015,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,8,67.09557227952708,-0.09462462546529243,0,0.9493494618530822,0.1942248078952713,0.40641733970194477,0.25627191719145054,0.07923219915271541,0.026693944051445984,0.15518477003341324,0.018861936496413715,0.12,,,,69.26412677265692
2,2016,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,9,69.26412677265692,0.06555585576907516,0,0.9742904440666207,-0.09260839370211102,0.37882448107331773,0.3742443846842725,0.05042126790211714,0.04147370561930417,0.1288307851552616,0.009733015338213963,0.15518477003341324,67.09557227952708,-0.09462462546529243,0.0,66.52002089757723
2,2017,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,10,66.52002089757723,-0.1371377823298786,0,1.825605028619147,-0.08994419406217762,0.48814377744220866,0.40397784751849775,0.07144789380616132,0.039195332558174895,0.1617437676832569,-0.01999039579256267,0.1288307851552616,69.26412677265692,0.06555585576907516,0.0,62.6260964679477
2,2018,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,11,62.6260964679477,-0.4247628759138059,0,1.616364950717374,-0.1329462461560719,0.39279816365241377,0.43312363544842164,0.09508532818585813,0.04227370620224384,0.13254446973017056,-0.03031599404671708,0.1617437676832569,66.52002089757723,-0.1371377823298786,0.0,71.47541674263853
2,2019,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,12,71.47541674263853,0.2288929970134088,1,1.6638384865081275,-0.05996829549184825,0.5509578201239193,0.4285721827301494,0.07942786093587255,0.037844363919212184,0.16394520350162747,-0.012288544052406015,0.13254446973017056,62.6260964679477,-0.4247628759138059,0.0,70.37756426582199
2,2020,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,13,70.37756426582199,0.14780002073914997,0,0.7569314281723416,0.11381779281200974,0.34864127713525417,0.3573200998189834,0.07993139798521319,0.004757137477887634,0.10469754228310726,-0.009777089898504584,0.16394520350162747,71.47541674263853,0.2288929970134088,1.0,77.00009118764055
2,2021,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,14,77.00009118764055,0.6369735935892442,0,1.6786593185821301,0.025369875445003257,0.4107028102759485,0.5258480144406928,0.07876794735174453,0.03124473321349576,0.21562808560737043,0.03910896482632371,0.10469754228310726,70.37756426582199,0.14780002073914997,0.0,80.80073372861675
2,2022,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,15,80.80073372861675,0.9177084117098256,0,2.064584633360771,-0.002062072924752221,0.3975525060617891,0.34673170283504734,0.09591163328176719,0.05806117685427645,0.22853609796656787,0.01324541726361312,0.21562808560737043,77.00009118764055,0.6369735935892442,0.0,87.85313292782324
2,2023,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,16,87.85313292782324,1.4386345406886485,0,1.943564674785455,0.057087578867958816,0.34769050519378925,0.4758167538681827,0.08467565729110232,0.05280071574982659,0.1623052457203848,-0.04512343519632319,0.22853609796656787,80.80073372861675,0.9177084117098256,0.0,89.65730271610732
2,2024,4,1.3975339997643539,-0.8001829534996516,-0.10353546953711135,-0.5179023538372782,0,17,89.65730271610732,1.5718997114885542,0,1.7682187782566654,0.08893436711002409,0.16470297035668707,0.38298385820226144,0.08317344230254127,0.012412058927682632,0.1320567475686133,-0.05014518721421277,0.1623052457203848,87.85313292782324,1.4386345406886485,0.0,
3,2015,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,5,57.30829730547806,-0.8175626103224631,0,1.0087965827554721,0.08769626915469403,0.2250242801455488,0.5722290225576433,0.050447008378172356,0.04843235119632152,0.1212291568434006,-0.0066918289177916885,0.12,,,,54.691948416508765
3,2016,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,6,54.691948416508765,-1.0108194666476364,0,0.8427389186135146,0.02033777026238888,0.3444714925519708,0.4358962602449995,0.021662035525014084,0.043906030525739534,0.12021603532331851,0.00233436457784862,0.1212291568434006,57.30829730547806,-0.8175626103224631,0.0,52.102365130434805
3,2017,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,7,52.102365130434805,-1.202099279202001,0,1.3665620590783452,-0.0416769454184161,0.4264840907250384,0.42878492757531317,0.03830289236844797,0.04624442494886697,0.21490586838057393,0.06050686509039807,0.12021603532331851,54.691948416508765,-1.0108194666476364,0.0,50.773861486282
3,2018,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,8,50.773861486282,-1.300229325606726,0,1.5490410338078662,0.14880779754538961,0.21614611371899384,0.4185168520902843,0.036050645385589206,0.028684665318233053,0.17469081877587045,0.00013353592686566538,0.21490586838057393,52.102365130434805,-1.202099279202001,0.0,49.33326815505445
3,2019,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,9,49.33326815505445,-1.4066388872710054,0,1.1810274292504466,0.09387874951537138,0.35261518181172924,0.4485170809353454,-0.022942560283638624,0.033568915621809615,0.2009821003148286,0.05135318428940188,0.17469081877587045,50.773861486282,-1.300229325606726,0.0,50.37239655754021
3,2020,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,10,50.37239655754021,-1.3298835702606235,0,1.1140540319429717,0.03851749126404445,0.24883687014039754,0.5565297631712773,0.011677631935331115,0.04223025423029066,0.09023547764596951,-0.04888903974415521,0.2009821003148286,49.33326815505445,-1.4066388872710054,0.0,55.66714010181537
3,2021,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,11,55.66714010181537,-0.9387868412545274,0,1.6212251430869522,0.08900198125625458,0.4052796119008733,0.641150527142075,0.03635273677247161,0.04197963311785682,0.20025470896704348,0.02082332948655194,0.09023547764596951,50.37239655754021,-1.3298835702606235,0.0,58.489117123923364
3,2022,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,12,58.489117123923364,-0.7303412435692309,0,1.6621227260156388,0.1333328853323676,0.31610208274883295,0.5042556527672628,0.01584161546213545,0.06993370672447044,0.20289010166899593,0.006648069333603864,0.20025470896704348,55.66714010181537,-0.9387868412545274,0.0,65.15765280156049
3,2023,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,13,65.15765280156049,-0.23776922965096906,0,1.5604545278764301,0.13326204203052408,0.2619121887029809,0.5903934944345481,0.003950165228187134,0.04734348672654245,0.1554478233002949,-0.026121482621143225,0.20289010166899593,58.489117123923364,-0.7303412435692309,0.0,71.93719707038109
3,2024,4,-0.3076704987256332,-0.08757236198734071,0.16089492046726284,1.101647467142237,1,14,71.93719707038109,0.26300244427733704,0,1.9339199911281013,-0.08945185577235214,0.17497378660564614,0.4981589662684129,0.056371062434615093,0.05913978144370874,0.19180803454613402,0.0001296430566671626,0.1554478233002949,65.15765280156049,-0.23776922965096906,0.0,
4,2015,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,7,58.43362661084818,-0.7344400555273738,0,0.5820577973030541,-0.08068505869479703,0.26152794462435114,0.398539725797758,0.030136328907575227,0.06149934997867532,0.07431927580042917,-0.009819680288086505,0.12,,,,56.87787253274883
4,2016,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,8,56.87787253274883,-0.8493559765714487,0,0.6034404954235915,0.1633380372262107,0.2546803618269162,0.6468956127334523,0.023626637621824285,0.040335284381758145,0.10875508630130243,0.01499424094730222,0.07431927580042917,58.43362661084818,-0.7344400555273738,0.0,57.53062350777302
4,2017,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,9,57.53062350777302,-0.8011404645163791,0,1.1205218094106788,-0.08295155440557181,0.2353217732595353,0.5810837517837764,0.058762906108718684,0.021167601823048145,0.09324962522842173,-0.016538942008554016,0.10875508630130243,56.87787253274883,-0.8493559765714487,0.0,66.1401288499262
4,2018,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,10,66.1401288499262,-0.16519854409659113,0,0.4729453115703126,-0.07464432191049691,0.18738704236330808,0.48180999530866797,0.07539346468563612,0.03413092652490241,0.06122791059149915,-0.007401429812841255,0.09324962522842173,57.53062350777302,-0.8011404645163791,0.0,63.19073758185769
4,2019,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,11,63.19073758185769,-0.3830556070223175,0,1.3152580576175468,-0.021804871474118057,0.1689015135788891,0.5238361245726408,0.05869684431830992,0.03204070733305279,0.16907329358609713,0.03952407643634579,0.06122791059149915,66.1401288499262,-0.16519854409659113,0.0,62.72800138009723
4,2020,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,12,62.72800138009723,-0.417235660010322,0,1.4727193503919396,-0.17782162244497568,0.25230934494970686,0.37835612652535877,0.04878513239502534,0.020295149749919066,0.17347043912232185,0.03698916357765747,0.16907329358609713,63.19073758185769,-0.3830556070223175,0.0,68.65939419320136
4,2021,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,13,68.65939419320136,0.020887227010991386,0,1.2916166204730575,0.03439888589290107,0.3037864737893619,0.6228763146214967,0.03575143663760843,0.020185022259423417,0.13256022192456668,-0.005689307545728037,0.17347043912232185,62.72800138009723,-0.417235660010322,0.0,69.23186856077609
4,2022,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,14,69.23186856077609,0.06317309991986712,0,1.1513399930782702,0.028576027631196044,0.17713884869825103,0.4947434652937033,0.031392790558476054,0.02848649401729909,0.11701768759331656,-0.010326968901816521,0.13256022192456668,68.65939419320136,0.020887227010991386,0.0,69.65928091965498
4,2023,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,15,69.65928091965498,0.09474395393697033,0,1.1539856139133486,-0.01276037296815179,0.23935378748526664,0.6158681596553461,0.05364904070064108,0.04250684977106156,0.13533443695820258,0.007226845568757534,0.11701768759331656,69.23186856077609,0.06317309991986712,0.0,71.24229238079741
4,2024,2,0.20362332203074585,-0.8476936980254509,0.8454408786138893,-0.4306648352785606,1,16,71.24229238079741,0.21167324413863994,0,1.4418955467853878,-0.007825393363833526,0.29568057305418394,0.3903027305923182,0.03386822837669821,0.04067332818978589,0.11069344295193256,-0.04518895869100337,0.13533443695820258,69.65928091965498,0.09474395393697033,0.0,
5,2015,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,6,61.48905329832936,-0.5087506763913706,0,1.8135071186410197,0.16167600882331834,0.3816937717783182,0.3570516519893053,0.03971740233722019,0.07443213718461293,0.19231171632551805,-0.011281003531971399,0.12,,,,58.31897300685859
5,2016,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,7,58.31897300685859,-0.7429089547505611,0,1.3976404554301165,0.21897506236553277,0.33436886574841307,0.4598675505990043,0.03389692203168296,0.08820473419755524,0.14327156292795798,-0.038699469018782906,0.19231171632551805,61.48905329832936,-0.5087506763913706,0.0,53.34941505344757
5,2017,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,8,53.34941505344757,-1.1099858195567398,0,1.1804870787505746,-0.016835207000591323,0.23319092437993416,0.5614298618285897,0.03772150106751137,0.090894801244156,0.18396259214838248,0.040345106269894564,0.14327156292795798,58.31897300685859,-0.7429089547505611,0.0,48.90644267776965
5,2018,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,9,48.90644267776965,-1.4381663912240612,0,2.168929704149455,0.1503349314546341,0.24981826077117542,0.4512480901192474,0.031868987944624214,0.08461452740128328,0.1947999949682661,-0.03409118677560111,0.18396259214838248,53.34941505344757,-1.1099858195567398,0.0,47.49435657515515
5,2019,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,10,47.49435657515515,-1.5424702637703753,0,1.586224512413795,0.21977708005305172,0.18905878425500847,0.42473719828455275,0.0431814897554473,0.06247721364251464,0.19186527800426476,0.003916957227874661,0.1947999949682661,48.90644267776965,-1.4381663912240612,0.0,52.97055185507872
5,2020,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,11,52.97055185507872,-1.137970585274629,0,1.927862182072077,0.16679426755537075,0.17350535983931256,0.39567105899474336,0.05894884965880198,0.0527552684954599,0.19083078889968644,-0.01569851599056193,0.19186527800426476,47.49435657515515,-1.5424702637703753,0.0,53.950930564227605
5,2021,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,12,53.950930564227605,-1.065554819878415,0,2.1970550113605376,0.17382401359090924,0.21163050384695362,0.4306735992097425,0.05183418201314039,0.0884885346386708,0.19479104094366936,-0.04099577136011237,0.19083078889968644,52.97055185507872,-1.137970585274629,0.0,61.06022322751169
5,2022,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,13,61.06022322751169,-0.5404262498339371,0,2.3079758891759017,0.17304903228849589,0.43349321471428587,0.3783461823320802,0.03981448091898597,0.059438707035183815,0.2129987311399698,-0.03365865587009835,0.19479104094366936,53.950930564227605,-1.065554819878415,0.0,65.25879810274859
5,2023,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,14,65.25879810274859,-0.23029812248246942,0,2.7958452905101874,0.1531322539310903,0.20301316150914098,0.4430877042078376,0.041007499912245025,0.09834482775680531,0.3183933426417988,0.0377253282482363,0.2129987311399698,61.06022322751169,-0.5404262498339371,0.0,68.88024183120042
5,2024,0,0.08506116051666734,1.1582579199156633,-0.46991765727470625,0.003374253233791828,0,15,68.88024183120042,0.03720015852653998,0,1.981247270730249,0.06212521417981612,0.34562194319271694,0.5486126580720232,0.04752323251138822,0.05464294700183819,0.25703982662957,0.042489964583657384,0.3183933426417988,65.25879810274859,-0.23029812248246942,0.0,
6,2015,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,26,55.90347950948931,-0.921329608717466,0,1.626345179429525,0.17552254962558053,0.48531278109323844,0.5228607177214278,0.01445729961800881,0.06777755891985048,0.19545426110399552,-0.026124275845093626,0.12,,,,61.857354534277576
6,2016,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,27,61.857354534277576,-0.481546071019314,0,1.4695006603500689,0.16112654584480457,0.09082142258436435,0.5641631842188595,0.022460410197647832,0.058249448596042114,0.17134333117884257,-0.02507518097052602,0.19545426110399552,55.90347950948931,-0.921329608717466,0.0,62.742861693225514
6,2017,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,28,62.742861693225514,-0.4161380015859095,0,1.361703580932125,0.05823499853673259,0.21638657927256275,0.3642729764999918,0.020724086639030588,0.08148935589875178,0.17576038285309414,-0.01888956804418237,0.17134333117884257,61.857354534277576,-0.481546071019314,0.0,64.2480215171243
6,2018,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,29,64.2480215171243,-0.3049592298785077,0,1.5108990204770971,0.12476446531460819,0.10421054590169819,0.5285067269752811,0.05125848935976493,0.07922437833708948,0.1372742880537317,-0.06656033691291459,0.17576038285309414,62.742861693225514,-0.4161380015859095,0.0,65.55319553463322
6,2019,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,30,65.55319553463322,-0.20855242853618458,0,1.6029406944293216,0.1648341205745084,0.12160172532711451,0.45193038928986495,0.035778001063228856,0.07226052027834437,0.23380930419458376,0.020488173220051236,0.1372742880537317,64.2480215171243,-0.3049592298785077,0.0,77.4141486268875
6,2020,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,31,77.4141486268875,0.6675579852138795,0,2.011487327600088,0.18028328031566473,0.1484974598085453,0.3933859460738356,-0.0014217855986342863,0.09694551368608603,0.29214928253021377,0.03701977551969185,0.23380930419458376,65.55319553463322,-0.20855242853618458,0.0,83.02841235330541
6,2021,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,32,83.02841235330541,1.0822561024727797,0,1.2597857061143722,0.23711125772629543,0.11820566586964036,0.6203675498034291,0.00453509595169972,0.05913510563453134,0.22748290545987965,0.03151078991266542,0.29214928253021377,77.4141486268875,0.6675579852138795,0.0,85.6870727065654
6,2022,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,33,85.6870727065654,1.278638299080287,0,1.74814719176992,0.23902909160036595,0.11149763738749027,0.5347319506845402,0.013793921478197246,0.04414455351931498,0.19682378382970575,-0.030072982857255404,0.22748290545987965,83.02841235330541,1.0822561024727797,0.0,87.70059034530523
6,2023,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,34,87.70059034530523,1.4273669685091723,0,1.4436917822705233,0.028796405667075545,0.19263165238977456,0.5319458950988586,0.029698114689748263,0.031253106422832695,0.1494005127241307,-0.04026866128925108,0.19682378382970575,85.6870727065654,1.278638299080287,0.0,89.9411863408029
6,2024,9,-0.10408004488788952,0.4843955184541287,1.458142077762411,0.7262073602195503,1,35,89.9411863408029,1.5928688020797084,0,1.2283747597804555,-0.005653131903046699,0.1838889639228256,0.44433465271960965,-0.0016386747607594412,0.03368712742000029,0.1686297497288391,-0.004554535999615487,0.1494005127241307,87.70059034530523,1.4273669685091723,0.0,
7,2015,8,-0.5200201368943866,0.8293799126581038,-0.31772533938937497,0.7278730393270395,0,26,60.52109766275241,-0.5802488102918268,0,1.4367537289527381,0.11075633445197883,0.2002339337729412,0.6057469292550831,0.01576093227697975,0.08602250766229093,0.18863386181968725,-0.003275111357421448,0.12,,,,58.884367626165805
7,2016,8,-0.5200201368943866,0.8293799126581038,-0.31772533938937497,0.7278730393270395,0,27,58.884367626165805,-0.7011460281121625,0,1.540756419306207,0.1921834308321092,0.1163584911923302,0.4778173486742843,0.016585944330224547,0.07319671104801827,0.19122137900175604,-0.013894158631144592,0.18863386181968725,60.52109766275241,-0.5802488102918268,0.0,59.63348977510038
7,2017,8,-0.5200201368943866,0.8293799126581038,-0.31772533938937497,0.7278730393270395,0,28,59.63348977510038,-0.6458120502481906,0,1.735215584967479,0.056040920422578896,0.2533621799956226,0.6704319446003443,0.03451955515643471,0.049933111072789645,0.14366135933404822,-0.06192363310294268,0.19122137900175604,58.884367626165805,-0.7011460281121625,0.0,63.63963312575141
7,2018,8,-0.5200201368943866,0.8293799126581038,-0.31772533938937497,0.7278730393270395,0,29,63.63963312575141,-0.349897895527099,0,1.7610083568630783,0.04077501590236553,0.18277050214672758,0.49736735904722224,-0.00017363250336661223,0.061682618172185746,0.19922239149647078,-0.00970539189393224,0.14366135933404822,59.63348977510038,-0.6458120502481906,0.0,71.37470351191219
7,2019,8,-0.5200201368943866,0.8293799126581038,-0.31772533938937497,0.7278730393270395,0,30,71.37470351191219,0.22145380477013257,0,1.6746695540929801,0.1825858363923569,0.25423088678550365,0.3749610521372218,0.036471545982208795,0.03258879228931448,0.22670817434251,0.012230812449902942,0.19922239149647078,63.63963312575141,-0.349897895527099,0.0,76.1758825791057
7,2020,8,-0.5200201368943866,0.8293799126581038,-0.31772533938937497,0.7278730393270395,0,31,76.1758825791057,0.576093347337247,0,2.4434551496871193,0.1734751201167456,0.36800348442624825,0.3406063853267491,0.0437313117175849,0.04344202836547989,0.24717749957386245,-0.02949022190680752,0.22670817434251,71.37470351191219,0.22145380477013257,0.0,88.7643658480351
7,2021,8,-0.5200201368943866,0.8293799126581038,-0.31772533938937497,0.7278730393270395,0,32,88.7643658480351,1.50594284589313,0,2.3384971622272523,0.1255847176094779,0.20187795840786316,0.25696358407675585,0.012527259755989194,0.04630827624535801,0.3166281747656168,0.05283245218785685,0.24717749957386245,76.1758825791057,0.576093347337247,0.0,88.6418312040347
7,2022,8,-0.5200201368943866,0.8293799126581038,-0.31772533938937497,0.7278730393270395,0,33,88.6418312040347,1.4968918129096163,0,1.9093976501972696,0.2500404872329729,0.3137653458331158,0.3881635991694495,0.026262321466366662,0.06766621018131574,0.27929650444898224,0.026306008266361997,0.3166281747656168,88.7643658480351,1.50594284589313,0.0,84.80257084838121
