firm,year,industry,quality,opportunity,risk,network,firm_age,esg,big4,q,growth,cash,leverage,roa,cfo_assets,investment,true_deviation,investment_lag,esg_lag,big4_lag,esg_lead
1,2020,5,-1.313540713542717,-0.2899043461249258,2.519333113582702,0,24,61.6846714214195,0,1.344973859035971,0.012175954051069873,0.21662951268595868,0.7027697568142044,-0.011004663366999366,0.0323608312499071,0.1979798902508886,0.04238023244723758,0.1197208046551067,56.597660079823434,0.0,63.48392777058993
1,2021,5,-1.313540713542717,-0.2899043461249258,2.519333113582702,0,25,63.48392777058993,0,1.0502035922324555,0.11486273098866688,0.1830663612710366,0.6130094724283638,-0.02089473899996893,0.035030781476993025,0.16542775670122567,0.017966377935995967,0.1979798902508886,61.6846714214195,0.0,66.92293943191098
1,2022,5,-1.313540713542717,-0.2899043461249258,2.519333113582702,0,26,66.92293943191098,0,1.7184582209153794,-0.05951515033061233,0.12048601369201271,0.5936750868422292,-0.004884293964360638,0.02363868147328607,0.20955428327953918,0.03299522250525695,0.16542775670122567,63.48392777058993,0.0,62.78958455534699
1,2023,5,-1.313540713542717,-0.2899043461249258,2.519333113582702,0,27,62.78958455534699,0,1.1109719121326533,0.10147943427221386,0.09362604588763923,0.7980169194865189,-0.03475771191655211,0.028568890435065684,0.13433546885691167,-0.010834268778491706,0.20955428327953918,66.92293943191098,0.0,65.33474523006308
1,2024,5,-1.313540713542717,-0.2899043461249258,2.519333113582702,0,28,65.33474523006308,0,1.4701050627846626,0.06554684874621758,0.15040920573153818,0.7372813274757715,-0.018079867476420673,0.05258626587507467,0.2089715459028052,0.0343854425390709,0.13433546885691167,62.78958455534699,0.0,
2,2015,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,26,62.55104050731879,0,1.784413311761913,0.10847678783835518,0.3022176513446342,0.1746339978978005,0.07849503126921296,0.09207247169647333,0.19499053805247502,-0.038144237911651266,,,,71.69600208968015
2,2016,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,27,71.69600208968015,0,1.4569719817925268,0.13681097315987736,0.27028813804731255,0.23250757057090468,0.0758617926722466,0.03383999157775089,0.20250341110912387,0.0020925232127320817,0.19499053805247502,62.55104050731879,0.0,69.17796918435921
2,2017,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,28,69.17796918435921,1,1.7801422507798181,0.09182797442827803,0.49220966090149176,0.2582842644154252,0.061661968985223234,0.07815534082843886,0.22821741609095242,-0.010200419425015659,0.20250341110912387,71.69600208968015,0.0,73.6605606025763
2,2018,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,29,73.6605606025763,0,1.179707330495901,0.1925601949492985,0.6901602751200216,0.3396264674672552,0.09394230982167429,0.04413142042454896,0.24901534425646035,0.04553443629710501,0.22821741609095242,69.17796918435921,1.0,73.30946385551562
2,2019,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,30,73.30946385551562,0,2.1808287903009056,0.17331238709799598,0.6729016131686183,0.2048523771495872,0.08492168282305212,0.07326882425095987,0.3141626375166693,0.031795402136525173,0.24901534425646035,73.6605606025763,0.0,82.63359071682143
2,2020,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,31,82.63359071682143,0,2.0612360076939504,0.21627436189775104,0.4597431465871068,0.3193082021479215,0.09673575726897907,0.09569130637948366,0.30341192310194764,0.02727745942096388,0.3141626375166693,73.30946385551562,0.0,86.64613561318778
2,2021,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,32,86.64613561318778,0,2.258433931555968,0.11879377498853125,0.552812942057433,0.1197883441156288,0.07309529869072874,0.05667288741840627,0.287181758298481,0.006056195044867795,0.30341192310194764,82.63359071682143,0.0,86.43309495505328
2,2022,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,33,86.43309495505328,0,2.3725089531425914,0.12709371694324917,0.5666433367790531,0.34682089515538156,0.08105038831223964,0.09376704429263436,0.27367572018021036,-0.02141866844056257,0.287181758298481,86.64613561318778,0.0,90.53171999672011
2,2023,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,34,90.53171999672011,1,1.960326763122156,0.15735788179732074,0.43279981269005857,0.21347855579057431,0.11034435768886885,0.06556807901136463,0.25531513743530726,-0.004953475664710786,0.27367572018021036,86.43309495505328,0.0,97.09559258398049
2,2024,9,0.6112070031967939,0.839078685196139,-2.1479681473653587,1,35,97.09559258398049,0,2.0201008736010926,0.2526346246724637,0.3611807656061734,0.4720518624579114,0.05943202113316245,0.06658390720244745,0.21366858566443275,-0.051360004804675966,0.25531513743530726,90.53171999672011,1.0,
3,2015,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,35,50.79042083895368,0,1.4315268537958117,-0.0476820273440064,0.19303673463736726,0.17862054260347027,0.06062073208000402,0.06415676032623199,0.0813508182150584,-0.06074578901187249,,,,51.180998529259504
3,2016,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,36,51.180998529259504,0,1.5183240576178363,0.031995530742241346,0.48128023087796185,0.44791295603832737,0.038992337614182186,0.040466570801749785,0.15229702674996362,-0.0012909955744670725,0.0813508182150584,50.79042083895368,0.0,47.847757749178434
3,2017,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,37,47.847757749178434,1,1.379665650299053,0.048074455690805325,0.2130731101069583,0.29386925535744485,0.025583493093246513,0.03823517214117941,0.11870639188000423,-0.02273689429531526,0.15229702674996362,51.180998529259504,0.0,49.706771707406894
3,2018,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,38,49.706771707406894,0,2.1042466098803745,0.03738290728144075,0.2594948696971823,0.3041836824234979,0.0901859848728976,0.01652412659630227,0.2207216877093917,0.03308971129138352,0.11870639188000423,47.847757749178434,1.0,48.16045966158047
3,2019,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,39,48.16045966158047,1,1.564210201910009,-0.045359824019737656,0.2597782374782223,0.37731929372418144,0.037246519676060005,0.009028933950167115,0.1786360696238068,0.033472228696971036,0.2207216877093917,49.706771707406894,0.0,51.73791193569008
3,2020,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,40,51.73791193569008,0,1.5136172183792256,0.024046596778542907,0.21846478027527882,0.2791720720398587,0.07757579332920805,0.038975682530612434,0.11484098968687179,-0.038722258481401935,0.1786360696238068,48.16045966158047,1.0,51.0031783065201
3,2021,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,41,51.0031783065201,0,1.6757217410332887,0.057669714185742516,0.3512650028497921,0.450495620856366,0.03853745063633106,0.044860104638001566,0.12840542869305288,-0.04071164306486287,0.11484098968687179,51.73791193569008,0.0,56.94308194934662
3,2022,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,42,56.94308194934662,0,1.5525686963157665,0.06089296905339242,0.3267996392294728,0.3109979948695309,0.08696998841723887,0.048767959364262994,0.2026440775340808,0.03787774329800953,0.12840542869305288,51.0031783065201,0.0,50.65301128544238
3,2023,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,43,50.65301128544238,0,1.6121917339382486,-0.11930891858372178,0.40918439604039203,0.428090145304627,0.04141246047201844,0.0683137882129381,0.15719813580243408,-0.007096370619609052,0.2026440775340808,56.94308194934662,0.0,48.351582344068206
3,2024,0,0.33052731867849033,-0.08964599521549813,-0.9107365311678239,1,44,48.351582344068206,0,2.067462076391423,-0.09368372901386363,0.19444223037135536,0.197357327734808,0.024818861188894342,0.0482735405960998,0.1976439301369081,0.008121260520043404,0.15719813580243408,50.65301128544238,0.0,
4,2015,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,29,69.52316794802036,0,2.8874621075232794,0.3694071759262465,0.2818089623908124,0.5053149989135728,0.08426104232098142,0.08123214541634916,0.37484021250839794,0.055099319405971244,,,,77.21215490170663
4,2016,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,30,77.21215490170663,0,2.4785955275466685,0.26037997438964977,0.20605576076758678,0.4067927337856173,0.12732816233915564,0.10457249486305353,0.32724722392318206,0.029894305008336616,0.37484021250839794,69.52316794802036,0.0,83.27438067375273
4,2017,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,31,83.27438067375273,1,2.6678951745177395,0.44178977034864697,0.21164257892514549,0.3646560282293328,0.1110827420816915,0.08867226351866216,0.33974762514401935,0.018906804718439026,0.32724722392318206,77.21215490170663,0.0,81.73939406207994
4,2018,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,32,81.73939406207994,1,2.8539530450858464,0.1807754712098053,0.2604590326562716,0.40504797751397853,0.0978839099681976,0.09622186924534337,0.2779379355889871,-0.040506307494279366,0.33974762514401935,83.27438067375273,1.0,82.10710520491075
4,2019,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,33,82.10710520491075,0,2.5548165265923077,0.5283417591281896,0.5701514670065545,0.42481164697887713,0.10048442377562823,0.09642855325486213,0.37465988713627246,0.04172004141402004,0.2779379355889871,81.73939406207994,1.0,83.54883658163148
4,2020,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,34,83.54883658163148,0,3.441315267806221,0.3157086035631829,0.4706387220007562,0.405256355852889,0.0773178580457499,0.09072401600528972,0.36629657516770886,-0.012692969673960207,0.37465988713627246,82.10710520491075,0.0,86.74641529972368
4,2021,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,35,86.74641529972368,0,2.9803095379046765,0.3388499533544159,0.45149440339978647,0.4611196128720332,0.11611221211443697,0.05599882815335336,0.32745692947077865,-0.012042716609901215,0.36629657516770886,83.54883658163148,0.0,90.1864563405339
4,2022,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,36,90.1864563405339,0,2.8972530224798057,0.28875317212154056,0.3855687448026618,0.4732086302502845,0.0978601351765887,0.087576004127437,0.3338036888544656,-0.0005031050649464222,0.32745692947077865,86.74641529972368,0.0,92.5576957315714
4,2023,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,37,92.5576957315714,0,2.8260392800069774,0.23688457628018808,0.23418624143854036,0.42984382001169075,0.07680659164291952,0.07463423084459359,0.3109768837556921,-0.008182511192446028,0.3338036888544656,90.1864563405339,0.0,100.0
4,2024,6,2.2308179893043154,2.1515121203073297,0.3247606857313804,0,38,100.0,0,3.188019722103684,0.39462047467194666,0.4900016738721955,0.34838240149843547,0.10334124650287019,0.11465348691107953,0.3913014219882446,0.015147867328703931,0.3109768837556921,92.5576957315714,0.0,
5,2015,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,15,59.52749064806359,0,0.5254417517491003,-0.14707909144146855,0.1701825509663482,0.3033409526267442,0.024817002560002074,0.04063694517758457,0.10392245077554244,0.033342317792079905,,,,59.96660024431373
5,2016,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,16,59.96660024431373,0,0.29122030989508474,-0.05441324674583274,0.36295568684321783,0.3786350659542001,0.0675670545159103,0.057180553859088525,0.14253700054127483,0.07176834864573456,0.10392245077554244,59.52749064806359,0.0,57.9840827805143
5,2017,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,17,57.9840827805143,0,0.6666419093983472,-0.008417442731671318,0.3127311884244665,0.47928931388939694,0.04994593749671561,0.0059616001733873575,0.0935292491342928,0.006029883985862517,0.14253700054127483,59.96660024431373,0.0,55.83974037209706
5,2018,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,18,55.83974037209706,0,0.417972228543264,-0.23147629321481855,0.42945807303788786,0.49604479846523736,0.0173344847227088,0.004482477720497558,0.058984066450516966,0.0028926199724829643,0.0935292491342928,57.9840827805143,0.0,54.70832155095319
5,2019,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,19,54.70832155095319,0,0.621493395214001,-0.0644303088011644,0.3417418946522671,0.2573856410083577,0.026622131150071685,0.017420310055075744,0.09012706616661051,0.0032682705568529216,0.058984066450516966,55.83974037209706,0.0,65.07361310493255
5,2020,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,20,65.07361310493255,0,0.9898769584007128,-0.10530331070819643,0.4963325742342636,0.37806528964200986,0.030315180627223427,0.027166650805062725,0.09709854671656326,-0.020051726645761145,0.09012706616661051,54.70832155095319,0.0,67.28257863365005
5,2021,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,21,67.28257863365005,0,0.6248213860987526,-0.015060770821983677,0.1693974524491894,0.3462279992012169,0.0024971674956561843,-0.006433980843854194,0.06158085018831203,-0.019429922109795265,0.09709854671656326,65.07361310493255,0.0,67.54035401057872
5,2022,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,22,67.54035401057872,0,0.2455268125694149,-0.20461581102840998,0.31593348619222394,0.4716305332705791,0.03744798023730245,0.025718740663155798,0.051087377753142586,0.0008203314816897106,0.06158085018831203,67.28257863365005,0.0,70.82710748199709
5,2023,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,23,70.82710748199709,0,1.4225968324639504,-0.1523475369541609,0.18183138602283636,0.3722679171403686,0.049998360327168916,-0.0026669735445864658,0.12573091397344352,-0.0020501220275991106,0.051087377753142586,67.54035401057872,0.0,73.36568732832018
5,2024,3,0.1349451430778206,-1.8223300667232756,-0.4680059972077833,1,24,73.36568732832018,0,0.8642301087517017,-0.10850586953872103,0.19739667058064117,0.41436597638271483,0.047277471752467506,0.033856256494641745,0.08247268811519604,-0.02131068885204112,0.12573091397344352,70.82710748199709,0.0,
6,2015,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,35,54.55700472180961,0,0.6832624754845313,0.1233016115143369,0.2901395934899506,0.5720822458896649,0.02195345994001966,0.028463474450509715,0.1263496290512123,0.016694786769866212,,,,55.51419999143065
6,2016,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,36,55.51419999143065,0,1.3240337321386146,0.0286024692114656,0.3656626446012519,0.43967802388456556,-0.021170887387211366,0.037337881825725505,0.15366640004425833,-0.002029928028237635,0.1263496290512123,54.55700472180961,0.0,54.04882459842345
6,2017,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,37,54.04882459842345,0,1.9931101909299191,-0.06588559458475457,0.3453476181291793,0.36409248999012733,0.02337363862464011,0.05315315618374181,0.21169372522557464,0.010005536051726126,0.15366640004425833,55.51419999143065,0.0,48.725683844865195
6,2018,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,38,48.725683844865195,0,1.0232016898466658,0.039785198622396566,0.19281883634115135,0.3054887370747181,0.009657813284652803,0.035704927890068586,0.20251327964484636,0.06605915199259163,0.21169372522557464,54.04882459842345,0.0,43.33156507261222
6,2019,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,39,43.33156507261222,0,1.6985969363832423,0.13115164128594473,0.27525939039240405,0.29112078882812464,0.007533904247636034,0.03456074937615029,0.13334766132991266,-0.06079618258637437,0.20251327964484636,48.725683844865195,0.0,48.76182735340362
6,2020,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,40,48.76182735340362,0,1.1595890706360652,0.13998588125609757,0.3197179052553667,0.4701741547577684,-0.001772724770735666,0.02617278457231913,0.22159005446600816,0.06953113426669583,0.13334766132991266,43.33156507261222,0.0,47.66363695346044
6,2021,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,41,47.66363695346044,0,1.9415754053270555,0.03253807980887864,0.23226298936331913,0.3365394302980144,0.01583876694361851,0.03384474262586189,0.24687898341507375,0.04294206779980141,0.22159005446600816,48.76182735340362,0.0,46.43242079719729
6,2022,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,42,46.43242079719729,0,1.3655641779991066,0.05565338910474024,0.21249161242622772,0.27659327488340024,0.011522759906135974,0.04312213056951439,0.10406935148056876,-0.06568637076385897,0.24687898341507375,47.66363695346044,0.0,51.738032033771866
6,2023,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,43,51.738032033771866,0,1.196528621791252,0.07142624255497111,0.300044697558677,0.5129228381122721,0.03132670157226411,0.03369445007982272,0.12704220355931387,-0.024707715970510656,0.10406935148056876,46.43242079719729,0.0,59.18139317628566
6,2024,4,-1.3177596698000396,0.12824367631835518,-1.3739132591981118,0,44,59.18139317628566,0,1.6876464646460163,0.10595749106738171,0.3219944116749985,0.38851457399338246,0.023343942520874034,0.06051700805637951,0.1356266711436097,-0.06407216793005452,0.12704220355931387,51.738032033771866,0.0,
7,2015,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,27,50.48005865564562,0,0.0367997344573982,-0.10790432626812421,0.23005971295732702,0.6741311770419333,0.028949203958012516,0.019569267897454917,0.04518016707796283,0.009823478232951594,,,,51.24422652381928
7,2016,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,28,51.24422652381928,0,0.5021879054619747,-0.09492572622943102,0.12767800616014383,0.41938327429681216,0.035008239418151677,0.026471079407856982,0.060146742648136645,-0.009731338176728891,0.04518016707796283,50.48005865564562,0.0,52.457512826479245
7,2017,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,29,52.457512826479245,0,0.2861522802240113,0.018096774870276208,0.31067882549945675,0.725693714320487,0.015860936451119474,0.021823587162749028,0.10335514008180119,0.03877651775608399,0.060146742648136645,51.24422652381928,0.0,51.813719977420554
7,2018,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,30,51.813719977420554,0,0.7395567608695697,-0.09865679667997378,0.312295290314523,0.6009216467926488,-0.011998515337142298,0.018580050454378386,0.021214962298462828,-0.07041420975745612,0.10335514008180119,52.457512826479245,0.0,54.42200111251613
7,2019,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,31,54.42200111251613,0,0.38581779718341214,0.027173755317365142,0.17967588501781567,0.5821976671056439,0.03846823975857039,0.007078664712330488,0.06508666347640724,-0.0023932000271745853,0.021214962298462828,51.813719977420554,0.0,54.32872301312504
7,2020,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,32,54.32872301312504,0,0.33368350272831715,-0.17251841739508278,0.27852647610467995,0.6163475132460616,0.016236522754629775,0.01294555336519904,0.09263072990979385,0.03704721258260173,0.06508666347640724,54.42200111251613,0.0,57.387944370252235
7,2021,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,33,57.387944370252235,0,0.9965520285913779,-0.13797262402757057,0.2010242289149034,0.5030910197190203,0.01895768964487362,0.006400327897998935,0.16282361813992788,0.058463690800200994,0.09263072990979385,54.32872301312504,0.0,58.459597215622495
7,2022,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,34,58.459597215622495,0,0.29832532103539633,-0.020287428437900115,0.27159805719310787,0.533054287045958,0.0255852661746572,0.019581068442576805,-0.008802779811059078,-0.08153229388225239,0.16282361813992788,57.387944370252235,0.0,63.768264453164875
7,2023,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,35,63.768264453164875,0,1.1491123626779909,-0.2016051556185089,0.35850017399328754,0.5988681210097188,0.010155099279722893,-0.00687792372669559,0.12453422870990927,0.0150840183128386,-0.008802779811059078,58.459597215622495,0.0,69.6814643790597
7,2024,4,-0.5920498514852153,-1.6917475280368097,0.9382218933640902,0,36,69.6814643790597,0,1.166931266349069,-0.17230128880682957,0.2885063493306462,0.3136727652513777,0.029542469227811848,0.039320943402803954,0.054608721005501584,-0.07726286993789695,0.12453422870990927,63.768264453164875,0.0,
8,2015,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,6,54.64395423921198,0,0.5609177141735943,-0.11831901911808927,0.4179981593841965,0.3842874122229563,0.0030648332607168902,0.044868233757704004,0.09016559728802348,-0.01867295177352231,,,,53.85518175556787
8,2016,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,7,53.85518175556787,0,0.580938214491724,-0.019591659911660543,0.15184083804951654,0.6545008922870541,0.012431029979813655,0.02819209343845263,0.11803730228845262,0.01845183152037015,0.09016559728802348,54.64395423921198,0.0,58.07282541248117
8,2017,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,8,58.07282541248117,0,0.2519858688790196,-0.03618294878646307,0.13533099320334924,0.5203962204269968,0.019093301278243678,0.032123614480348076,0.07916883946394739,-0.000861419484151728,0.11803730228845262,53.85518175556787,0.0,61.31320523916271
8,2018,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,9,61.31320523916271,0,0.7778276890615724,0.10988079457191173,0.23458288988557263,0.5652330756358193,-0.00820809701601717,0.014873468542821639,0.15913295894344143,0.03300016860505524,0.07916883946394739,58.07282541248117,0.0,60.54719534373962
8,2019,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,10,60.54719534373962,0,1.016955585607097,-0.149666208168363,0.48654385208810413,0.532604530402634,-0.02962938876086106,0.012130181125547985,0.12295935782714774,-0.013020095630999854,0.15913295894344143,61.31320523916271,0.0,60.654657575477
8,2020,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,11,60.654657575477,0,0.7391227546828154,-0.04830339661370506,0.11007757796733876,0.5146060644529126,0.0015284722570294523,0.03796928917079785,0.0895883084637493,-0.027369629300503316,0.12295935782714774,60.54719534373962,0.0,69.73948960745753
8,2021,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,12,69.73948960745753,0,0.9003205886820781,-0.03429376633696351,0.3494366335541872,0.5645208219176281,-0.04076729453215977,0.04390578551589988,0.11922165418617939,-0.01874736297160654,0.0895883084637493,60.654657575477,0.0,73.83526046670919
8,2022,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,13,73.83526046670919,0,0.7908254810414459,0.011535684515113415,0.5034043658677659,0.5942539247568752,0.022295540587683238,0.022482306317734145,0.12069248105338279,-0.015012529048040403,0.11922165418617939,69.73948960745753,0.0,77.84497389373925
8,2023,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,14,77.84497389373925,0,0.8866457635413412,-0.0788406029952024,0.15499489107579972,0.5026904939309229,-0.029148086798210803,0.03724544212611612,0.12364724028285426,-0.0058877783437162115,0.12069248105338279,73.83526046670919,0.0,82.50287926573432
8,2024,9,-1.4846973804914654,-0.9641762986348529,0.15152614792887062,1,15,82.50287926573432,0,0.7646039521626289,-0.12249877297430628,0.12373408582238887,0.41471254191175716,0.001615905007405228,0.01204705457549192,0.13317991059674805,0.019664919126256675,0.12364724028285426,77.84497389373925,0.0,
9,2015,7,0.26929870248315946,-0.014189318816328574,-0.678604954238973,1,32,63.39525088878841,0,1.4250434358341626,0.16427219186673336,0.21295436144897575,0.27353192411237376,0.07042517932011406,0.04672881329421865,0.16619280608242673,-0.01882866371504354,,,,63.80990717828966
9,2016,7,0.26929870248315946,-0.014189318816328574,-0.678604954238973,1,33,63.80990717828966,0,1.4315892746222811,0.00791806524744501,0.2117388430521188,0.3107147971961981,0.05439882614276949,0.054968587694172455,0.1468935578947204,-0.03065962258694704,0.16619280608242673,63.39525088878841,0.0,58.18778611659206
